headline,date,doc_type,material_type,snippet,keywords
Watch Live: Biden Meets With Families and Survivors in Surfside,2021-07-01,multimedia,https://www.nytimes.com/video/us/politics/100000007845302/biden-surfside-live-video.html,"President Biden and Jill Biden, the first lady, travel to Surfside, Fla., to visit families and survivors of the collapsed condominium tower, and will meet with rescue workers and first responders.","['Surfside, Fla, Building Collapse (2021)', 'United States Politics and Government']"
Read the Indictment,2021-07-01,multimedia,https://www.nytimes.com/interactive/2021/07/01/nyregion/trump-organization-indictment.html,The Trump Organization and a top executive were charged by the Manhattan district attorney’s office on Thursday with fraud and tax crimes.,"['Tax Evasion', 'United States Politics and Government', 'Frauds and Swindling', 'Trump Tax Returns']"
Woman Who Falsely Accused Black Teen in SoHo Is Charged With Hate Crime,2021-07-01,article,https://www.nytimes.com/2021/07/01/nyregion/arlo-hotel-hate-crime-keyon-harrold.html,"The charges against the woman, Miya Ponsetto, stem from an episode at a New York City hotel where she tackled a teenager who she wrongly said had taken her phone.","['Black People', 'Blacks', 'Assaults', 'Hate Crimes', 'Robberies and Thefts']"
N.F.L. Penalizes Washington Football Team Amid Harassment Allegations,2021-07-01,article,https://www.nytimes.com/2021/07/01/sports/football/nfl-washington-fine-snyder.html,The penalty of a $10 million fine follows an investigation into sexual harassment and abuse in the team’s front office.,"['Sexual Harassment', 'Football', 'Fines (Penalties)']"
Your Next Lesson: Rosé From the Dark Side,2021-07-01,article,https://www.nytimes.com/2021/07/01/dining/drinks/wine-school-dark-roses.html,"Not all rosés are meant to be pale, even though they are fashionable. Different techniques and traditions produce rosés of many hues.","['Wines', 'Content Type: Service']"
The Paradox of Chenin Blanc,2021-07-01,article,https://www.nytimes.com/2021/07/01/dining/drinks/wine-school-chenin-blanc.html,How can a wine be bone dry yet offer flavors that appear sweet? It’s part of the mystique that makes this versatile grape so captivating.,['Wines']
"Patricia Reilly Giff, ‘Polk Street’ Children’s Book Writer, Dies at 86",2021-07-01,article,https://www.nytimes.com/2021/07/01/books/patricia-reilly-giff-dead.html,"Ms. Giff wrote more than 100 books, ranging from an exploration of the Irish potato famine to a humorous series about the antics of second graders.","['Writing and Writers', 'Books and Literature', 'Children and Childhood', 'Deaths (Obituaries)']"
"House, Setting a Marker for Talks, Passes $715 Billion Infrastructure Bill",2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/house-infrastructure.html,"House Democrats loaded their infrastructure measure with climate change spending, staking out a contrast with the Senate’s bipartisan bill that President Biden has embraced.","['Law and Legislation', 'Infrastructure (Public Works)', 'American Jobs Plan (2021)', 'United States Politics and Government', 'Bridges and Tunnels', 'Transportation', 'Water', 'Global Warming', 'Green New Deal', 'Earmarks (Finance)', 'States (US)']"
The Challenge of ‘Chronic Lyme’ ,2021-07-01,audiocontainer,https://www.nytimes.com/2021/07/01/the-challenge-of-chronic-lyme.html,"When it comes to tick-borne Lyme disease itself, we all need to expand our horizons. ","['Lyme Disease', 'audio-neutral-informative']"
The Afro-Pessimist Temptation,2021-07-01,audiocontainer,https://www.nytimes.com/2021/07/01/the-afro-pessimist-temptation.html,"White supremacy isn’t back; it never went away, though we thought for a time it had become marginal or been contained as a political force.",[]
Dialectics of Enlightenment,2021-07-01,audiocontainer,https://www.nytimes.com/2021/07/01/dialectics-of-enlightenment.html,What if the effort to shore up rationality invites its opposite? What if light is destined to generate shadows?,[]
Biden meets with families of victims in Surfside: ‘We’re here for you as one nation.’,2021-07-01,article,https://www.nytimes.com/2021/07/01/us/biden-surfside-miami-victims.html,President Biden on Thursday offered impassioned remarks in a hotel ballroom filled with the families of some of those who died or remain missing.,"['Surfside, Fla, Building Collapse (2021)']"
New in Paperback: ‘The Pull of the Stars’ and ‘Memorial Drive’,2021-07-01,article,https://www.nytimes.com/2021/07/01/books/review/new-paperbacks.html,Six new paperbacks to check out this week.,['Books and Literature']
The Man Who Wanted Everything,2021-07-01,audiocontainer,https://www.nytimes.com/2021/07/01/the-man-who-wanted-everything.html,"The life of Jann Wenner and ""Rolling Stone.""",['Books and Literature']
Watch Live: Biden Meets With Families and Survivors in Surfside,2021-07-01,multimedia,https://www.nytimes.com/video/us/politics/100000007846386/biden-surfside-live-video.html,"President Biden and Jill Biden, the first lady, travel to Surfside, Fla., to visit families and survivors of the collapsed condominium tower, and will meet with rescue workers and first responders.","['Surfside, Fla, Building Collapse (2021)', 'United States Politics and Government']"
"Homeland Security Watchdog Delayed Inquiry, Complaint Says",2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/homeland-security-inspector-general-whistle-blower-complaint.html,"The department’s inspector general delayed looking into a retaliation complaint by a former intelligence chief until after the 2020 election, according to officials and a whistle-blower.","['Inspectors General', 'Whistle-Blowers', 'Ethics and Official Misconduct', 'Appointments and Executive Changes', 'United States Politics and Government']"
Homo Orbánicus,2021-07-01,audiocontainer,https://www.nytimes.com/2021/07/01/homo-orbanicus.html,Are there limits to what Hungary's Viktor Orbán can do?,"['Books and Literature', 'audio-neutral-informative']"
Blinken Says Coronavirus Restrictions Increased the Risk of Human Trafficking,2021-07-01,multimedia,https://www.nytimes.com/video/us/politics/100000007846116/blinken-human-trafficking-report.html,The State Department released a report which assessed cases of reported human trafficking and exploitation between April 2020 and March 2021. Secretary of State Antony J. Blinken warned that some countries were not doing enough to stop human traff...,"['Human Trafficking', 'Forced Labor', 'Coronavirus (2019-nCoV)', 'United States International Relations']"
Your Friday Briefing,2021-07-01,article,https://www.nytimes.com/2021/07/01/briefing/trump-organization-tax-xi-jinping-speech.html,Tax charges against the Trump Organization.,[]
Why the Law Is Strong Enough to Take On Donald Trump,2021-07-01,article,https://www.nytimes.com/2021/07/01/opinion/trump-organization-indictment-charges.html,The ultimate value of the New York investigation is simple: accountability.,['Tax Evasion']
Restaurant Grant Program Ends in a Cloud of Errors and Confusion,2021-07-01,article,https://www.nytimes.com/2021/07/01/business/restaurant-revitalization-fund-sba.html,"More than 100,000 business owners got help from the relief effort, but 265,000 were turned away — some after awards were rescinded.","['Restaurants', 'Small Business', 'American Rescue Plan (2021)', 'Banking and Financial Institutions', 'Federal Aid (US)', 'United States Politics and Government', 'Bars and Nightclubs']"
‘No. 7 Cherry Lane’ Review: A Heady Daydream in 1967 Hong Kong,2021-07-01,article,https://www.nytimes.com/2021/07/01/movies/no-7-cherry-lane-review.html,This nostalgic animated film follows a taboo love triangle.,['Movies']
"Anheuser-Busch still plans to offer free beer, via gift card, during the July 4 weekend.",2021-07-01,article,https://www.nytimes.com/2021/07/01/us/anheuser-busch-free-beer-july-4.html,The White House recently acknowledged that President Biden did not expect to meet his self-imposed deadline of 70 percent of U.S. adults at least partly vaccinated by July 4.,"['Independence Day (US) (July 4)', 'Vaccination and Immunization', 'Beer', 'Coronavirus (2019-nCoV)']"
Coronavirus Briefing: What Happened Today,2021-07-01,article,https://www.nytimes.com/2021/07/01/us/coronavirus-briefing-what-happened-today.html,Our colleague in Auckland describes her lockdown whiplash.,"['Disease Rates', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Shortages']"
The Supreme Court Is Putting Democracy at Risk,2021-07-01,article,https://www.nytimes.com/2021/07/01/opinion/supreme-court-rulings-arizona-california.html,"After Thursday’s rulings, there are fewer and fewer tools with which to fight voter suppression.","['Voter Fraud (Election Fraud)', 'Voter Registration and Requirements', 'Voting Rights Act (1965)', 'Law and Legislation', 'Campaign Finance', 'United States Politics and Government', 'Absentee Voting', 'Nonprofit Organizations']"
"At Notre Dame, We Believe ‘Student’ Should Come First in ‘Student-Athlete’",2021-07-01,article,https://www.nytimes.com/2021/07/01/opinion/college-athletes-pay-NCAA-Notre-Dame.html,"Education has to be the top priority, says University of Notre Dame president John I. Jenkins.","['Student Athlete Compensation', 'Colleges and Universities', 'Scholarships and Fellowships', 'College Athletics']"
Heat-Related Death Toll Climbs to Nearly 100 in Washington State and Oregon,2021-07-01,article,https://www.nytimes.com/2021/07/01/us/heat-wave-deaths-oregon-canada-washington.html,"The heat wave in parts of the Pacific Northwest played a role in the deaths of dozens of people, some of whom lived alone.","['Heatstroke', 'Deaths (Fatalities)', 'Heat and Heat Waves']"
Britney Spears’s case leads 2 senators to question the country’s conservatorship systems.,2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/britney-spears-warren-casey-conservatorship.html,The move could signal the beginning of a legislative effort to overhaul the system.,"['United States Politics and Government', 'Wills and Estates', 'Elder Abuse']"
Legal Threats Hover Over Trump as He Hints at a 2024 Bid,2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/trump-lawsuits-investigations.html,"As the former president weighs another run for the White House, he’s confronting various investigations and lawsuits. Here’s a rundown.","['Suits and Litigation (Civil)', 'United States Politics and Government', 'Presidential Election of 2024', 'Federal Taxes (US)', 'Tax Evasion']"
"Louis Andriessen, Lionized Composer With Radical Roots, Dies at 82",2021-07-01,article,https://www.nytimes.com/2021/07/01/arts/music/louis-andriessen-dead.html,"After challenging the Dutch musical establishment as a young man, he went on to write a series of large and loud symphonic works that grappled with big ideas.","['Music', 'Classical Music', 'Deaths (Obituaries)']"
How Much Watching Time Do You Have This Weekend?,2021-07-01,article,https://www.nytimes.com/2021/07/01/arts/television/hannibal-hulu-streaming-gumboot-kids.html,There’s a chill show for preschoolers and a jewelry-making competition series. Or is it just time to watch “Hannibal”?,['Television']
What We Know About the Trump Organization Indictment,2021-07-01,article,https://www.nytimes.com/2021/07/01/nyregion/trump-organization-indictment-explained.html,"Charges against the former president’s company and a top executive, explained.","['United States Politics and Government', 'Trump Tax Returns', 'Tax Evasion', 'Income Tax', 'Corporate Taxes', 'Frauds and Swindling']"
Hal Steinbrenner Wants to See This Yankees Season Through,2021-07-01,article,https://www.nytimes.com/2021/07/01/sports/baseball/hal-steinbrenner-yankees.html,"Steinbrenner, the team’s managing general partner, is “frustrated” with a fourth-place showing but said he wouldn’t have the kind of “knee-jerk reaction” his father might have.","['Baseball', 'Content Type: Personal Profile', 'Coaches and Managers', 'Appointments and Executive Changes']"
"Pandemic Lockdowns Aided Predators Worldwide, Especially Online, U.S. Says",2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/coronavirus-lockdown-online-exploitation.html,"The number of cases of online sex exploitation, including of children, appeared to skyrocket last year as people spent more time on computers.","['Coronavirus (2019-nCoV)', 'Human Trafficking', 'Forced Labor', 'Prostitution', 'Child Abuse and Neglect', 'Computers and the Internet', 'United States Politics and Government', 'Sex Crimes', 'Uighurs (Chinese Ethnic Group)']"
"Trump Organization, Voting Rights, Cloud Gaming: Your Thursday Evening Briefing",2021-07-01,article,https://www.nytimes.com/2021/07/01/briefing/trump-organization-voting-rights-cloud-gaming.html,Here’s what you need to know at the end of the day.,['Voter Fraud (Election Fraud)']
How Dangerous Is the Delta Variant?,2021-07-01,article,https://www.nytimes.com/2021/07/01/opinion/covid-delta-variant.html,"Having spread to at least 85 countries, the Delta variant is now fueling outbreaks around the world and prompting new lockdowns.","['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']"
"Office Vacancies Soar in New York, a Dire Sign for the City’s Recovery",2021-07-01,article,https://www.nytimes.com/2021/07/01/nyregion/manhattan-vacant-office-space-real-estate.html,Nearly 19 percent of all office space in Manhattan has no tenants — the highest on record — as companies shed leases and embrace remote work.,"['Real Estate (Commercial)', 'Relocation of Business', 'Economic Conditions and Trends', 'Coronavirus (2019-nCoV)', 'Renting and Leasing (Real Estate)', 'Telecommuting', 'Coronavirus Reopenings']"
"Mimi Stern-Wolfe, Presenter of Socially Conscious Concerts, Dies at 84",2021-07-01,article,https://www.nytimes.com/2021/07/01/arts/music/mimi-stern-wolfe-dead.html,The range of programs she staged on the Lower East Side and in nearby neighborhoods included an annual concert devoted to composers lost to AIDS.,"['Classical Music', 'Deaths (Obituaries)', 'Acquired Immune Deficiency Syndrome']"
Who Killed the ERA?,2021-07-01,audiocontainer,https://www.nytimes.com/2021/07/01/who-killed-the-era.html,Was the Equal Rights Amendment the cause of polarization or its victim? Or did it turn out to be something else: a catalyst for positive change?,"['Equal Rights Amendment', 'Books and Literature', 'audio-neutral-informative']"
"Give Africa greater access to buy vaccines, a special envoy urges the European Union.",2021-07-01,article,https://www.nytimes.com/2021/07/01/world/africa-vaccine-access-eu.html,"“We are not asking for donations — in fact, we have money to buy vaccines,” said the official, Strive Masiyiwa. “Vaccines are not expensive, certainly when it comes to the lives of our people.”","['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Shortages', 'Disease Rates', 'Politics and Government', 'International Trade and World Market']"
"With the Delta variant spreading, Portugal brings back curfews.",2021-07-01,article,https://www.nytimes.com/2021/07/01/world/europe/portugal-curfew-delta-variant.html,"The decision comes as countries are forced to revisit earlier moves to reopen their societies, even as hospitalizations and deaths remain far lower than in earlier waves of the pandemic.",['Coronavirus (2019-nCoV)']
Trump Was Not Indicted. But the Charges Still Threaten Him.,2021-07-01,article,https://www.nytimes.com/2021/07/01/nyregion/trump-organization-indictment.html,"The criminal case against the former president’s business could deliver a blow to his finances, and he remains the focus of a broader investigation in New York.","['Federal Taxes (US)', 'Tax Evasion']"
The Supreme Court Abandons Voting Rights,2021-07-01,article,https://www.nytimes.com/2021/07/01/opinion/supreme-court-voting-law.html,The Roberts court continues its attack against the Voting Rights Act. ,"['Voting Rights Act (1965)', 'Law and Legislation', 'Discrimination', 'Voter Registration and Requirements']"
"College Athletes Score, Cutting Deals as a New Marketplace Is Born",2021-07-01,article,https://www.nytimes.com/2021/07/01/sports/ncaa-athletes-endorsements.html,"From hurdlers to quarterbacks, students signed contracts and began to pull in some of the millions that could be made this year alone.","['Student Athlete Compensation', 'Colleges and Universities', 'College Athletics']"
How to Destroy Truth,2021-07-01,article,https://www.nytimes.com/2021/07/01/opinion/patriotism-misinformation.html,Americans don’t see the same facts. The real problem is we’ve lost the thread of a common story.,[]
Biden Speaks About Meeting Surfside Condo Victims,2021-07-01,multimedia,https://www.nytimes.com/video/us/100000007846727/biden-surfside-miami-condo-collapse-victims.html,President Biden talked on Thursday about meeting with both survivors of the condominium building collapse and relatives of those who died or remain missing.,"['Surfside, Fla, Building Collapse (2021)']"
"At Wimbledon, Roger Federer Is Staying Firmly in the Moment",2021-07-01,article,https://www.nytimes.com/2021/07/01/sports/tennis/wimbledon-roger-federer.html,"A straight-sets victory over Richard Gasquet on Thursday showed the eight-time champion at ease with whatever the tournament brings. And in the moment, anything feels possible.","['Tennis', 'Wimbledon Tennis Tournament']"
"J.D. Vance, ‘Hillbilly Elegy’ Author, Is Running for Senate in Ohio",2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/jd-vance-ohio-senate.html,The author and venture capitalist will vie for the Republican nomination in one of the most wide-open 2022 Senate races.,"['Elections, Senate', 'United States Politics and Government', 'Content Type: Personal Profile']"
It’s Time for the F.D.A. to Fully Approve the mRNA Vaccines,2021-07-01,article,https://www.nytimes.com/2021/07/01/opinion/fda-vaccines-full-approval.html,The Pfizer and Moderna vaccines are safe and effective. Full approval from the F.D.A. will  help stop the spread of Covid-19.,"['Clinical Trials', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Drugs (Pharmaceuticals)']"
"Cheney Agrees to Join Jan. 6 Inquiry, Drawing Threats of G.O.P. Retribution",2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/liz-cheney-capitol-riot.html,Speaker Nancy Pelosi’s decision to offer a slot to the Wyoming Republican was an effort to bring a veneer of bipartisanship to an investigation the G.O.P. has denounced as one-sided.,"['Storming of the US Capitol (Jan, 2021)', 'Appointments and Executive Changes', 'United States Politics and Government', 'Presidential Election of 2020', 'Rumors and Misinformation', 'Fringe Groups and Movements', 'Demonstrations, Protests and Riots']"
"Bill Cosby, Free but Not Exonerated, Faces an Uncertain Future",2021-07-01,article,https://www.nytimes.com/2021/07/01/arts/television/bill-cosby-conviction-overturned-career-future.html,"Though his conviction was overturned, and his team is discussing future work, experts say it’s not likely the ruling will change the public perception of the former star.","['Television', '#MeToo Movement', 'Sex Crimes']"
California finally has a date for Gov. Gavin Newsom’s recall election. It’s Sept. 14.,2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/california-gavin-newsom-recall-election.html,"The date, just 75 days away, is the soonest that county officials said they could manage to pull together a special election.","['Politics and Government', 'Elections, Governors', 'Coronavirus (2019-nCoV)', 'Elections, California Gubernatorial Recall (2021)']"
‘We’re Here for You’: Biden Meets With Florida Families Amid ‘Unbearable’ Wait,2021-07-01,article,https://www.nytimes.com/2021/07/01/us/politics/miami-building-collapse-biden.html,The president said chances were fading that anyone else would be found alive under the mass of concrete and steel left by a collapsed condominium.,"['Surfside, Fla, Building Collapse (2021)', 'Accidents and Safety', 'United States Politics and Government', 'Deaths (Fatalities)']"
Military and V.A. Struggle With Vaccination Rates in Their Ranks,2021-07-02,article,https://www.nytimes.com/2021/07/01/us/politics/military-va-vaccines.html,"President Biden could legally require members of the military to get vaccinated, but so far he has declined to do so.","['Coronavirus (2019-nCoV)', 'Disease Rates', 'Vaccination and Immunization', 'United States Defense and Military Forces', 'United States Politics and Government', 'Veterans', 'Workplace Hazards and Violations']"
Only the Incompetent Need Apply,2021-07-02,article,https://www.nytimes.com/2021/07/01/opinion/republicans-incompetence.html,"On the right, actual expertise is disqualifying.","['Appointments and Executive Changes', 'Coronavirus (2019-nCoV)', 'Economics (Theory and Philosophy)', 'Rumors and Misinformation']"
Merrick Garland pauses federal executions a year after his predecessor resumed them.,2021-07-02,article,https://www.nytimes.com/2021/07/01/us/politics/executions-pause-merrick-garland.html,"As a candidate, President Biden said that he would work to abolish federal executions and incentivize states to follow suit.","['Capital Punishment', 'United States Politics and Government', 'Attorneys General']"
Collapse Wasn’t First for Inspector Who Said Tower Seemed in ‘Good Shape’,2021-07-02,article,https://www.nytimes.com/2021/07/01/us/ross-prieto-surfside.html,"The chief building official of Surfside, Fla., had worked in at least six South Florida cities. The collapse of a 13-story condo tower prompted a review of his work in at least one city.","['Surfside, Fla, Building Collapse (2021)', 'Buildings (Structures)', 'Building (Construction)', 'Accidents and Safety', 'Engineering and Engineers', 'Regulation and Deregulation of Industry']"
"Johnson & Johnson Vaccine Protects Against Delta Variant, Company Reports",2021-07-02,article,https://www.nytimes.com/2021/07/01/health/coronavirus-johnson-vaccine-delta.html,"The vaccine also produced long-lasting immune responses, researchers said. Booster shots seem unnecessary, at least for now.","['Clinical Trials', 'Vaccination and Immunization', 'Immune System', 'Coronavirus (2019-nCoV)', 'your-feed-science']"
No Charges for Honolulu Police Officers Who Fatally Shot South African Man,2021-07-02,article,https://www.nytimes.com/2021/07/01/us/police-shooting-lindani-myeni-honolulu.html,"The death of Lindani Myeni became a cause célèbre in South Africa, intensifying criticism there of racism in the United States and a feeling of solidarity with African Americans.","['Attacks on Police', 'Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks', 'Murders, Attempted Murders and Homicides', 'Black Lives Matter Movement']"
Richard Branson Will Try to Beat Jeff Bezos to Space With July 11 Flight,2021-07-02,article,https://www.nytimes.com/2021/07/01/science/richard-branson-jeff-bezos-space.html,"The Virgin Galactic founder hopes to edge out, by nine days, Blue Origin’s first flight with a crew aboard.","['Private Spaceflight', 'Rocket Science and Propulsion', 'Space and Astronomy']"
Teenager in ‘Slender Man’ Stabbing Is Ordered Released From Mental Hospital,2021-07-02,article,https://www.nytimes.com/2021/07/01/us/slender-man-stabbing-anissa-weier-released.html,"Anissa Weier does not pose a threat to herself or others, a judge said, ruling in a case involving an attack on a 12-year-old by 12-year-old friends.","['Murders, Attempted Murders and Homicides', 'Mental Health and Disorders', 'Women and Girls']"
Love of the Game,2021-07-02,article,https://www.nytimes.com/2021/07/01/crosswords/daily-puzzle-2021-07-02.html,"It’s hot outside, but Brooke Husic and Adam Nicolle’s puzzle sizzles even more.",['Crossword Puzzles']
"An Abortion, a Missed Drug Test and Altered Records Add Up to Trouble",2021-07-02,article,https://www.nytimes.com/2021/07/01/sports/olympics/abortion-doping-olympics-mcneal.html,"Brianna McNeal said she didn’t open her door to antidoping officials because she was traumatized after having an abortion. On Friday, a court upheld her five-year suspension.","['Track and Field', 'Tests (Drug Use)', 'Doping (Sports)', 'Olympic Games (2020)', 'Fines (Penalties)']"
"Corrections: July 2, 2021",2021-07-02,article,https://www.nytimes.com/2021/07/01/pageoneplus/corrections-july-2-2021.html,"Corrections that appeared in print on Friday, July 2, 2021.",[]
Quotation of the Day: Returning to the Office? The Myth of Serendipity.,2021-07-02,article,https://www.nytimes.com/2021/07/01/todayspaper/quotation-of-the-day-returning-to-the-office-the-myth-of-serendipity.html,"Quotation of the Day for Friday, July 2, 2021.",[]
"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in July",2021-07-02,article,https://www.nytimes.com/2021/07/01/arts/television/best-movies-tv-streaming-netflix-amazon-july.html,"Our streaming picks for July, including ‘Fear Street,’ ‘The Comeback Trail’ and ‘The Tomorrow War’","['Television', 'Movies']"
"Sha’Carri Richardson, a Track Sensation, Tests Positive for Marijuana",2021-07-02,article,https://www.nytimes.com/2021/07/01/sports/olympics/shacarri-richardson-suspended-marijuana.html,"Richardson, a gold-medal favorite in the women’s 100 meters, was suspended for a month, putting in doubt an appearance at the Tokyo Olympics.","['Track and Field', 'Olympic Games (2020)', 'Marijuana']"
Some People Flip Real Estate. I Flip Men.,2021-07-02,article,https://www.nytimes.com/2021/07/02/style/modern-love-some-people-flip-real-estate-i-flip-men.html,Give me a fixer-upper and I’ll turn him into someone desirable — for someone else.,"['Love (Emotion)', 'Dating and Relationships', 'Divorce, Separations and Annulments']"
Manhattan Real Estate Finally Bounces Back to Normal,2021-07-02,article,https://www.nytimes.com/2021/07/02/realestate/manhattan-real-estate-sales.html,"The volume of sales surges back to pre-pandemic levels, but prices are up just slightly.","['Real Estate and Housing (Residential)', 'Quarantine (Life and Culture)', 'Prices (Fares, Fees and Rates)']"
"With a Scalloped Skort, Ashleigh Barty Salutes a Big Anniversary",2021-07-02,article,https://www.nytimes.com/2021/07/02/sports/tennis/wimbledon-ashleigh-barty.html,"Barty, the top-seeded woman at Wimbledon, asked her apparel sponsor to design an outfit that paid tribute to Evonne Goolagong Cawley, the first Indigenous Australian woman to win the tournament.","['Wimbledon Tennis Tournament', 'Tennis', 'Fashion and Apparel', 'Indigenous Australians']"
Your Friday Briefing,2021-07-02,article,https://www.nytimes.com/2021/07/02/briefing/tax-crime-trump-vaccine-cards.html,Criminal charges against the Trump Organization.,[]
"125,000 Absentee Ballots Will Likely Decide New York’s Next Mayor",2021-07-02,article,https://www.nytimes.com/2021/07/02/nyregion/absentee-ballots-nyc-boe.html,"It’s a tight Democratic primary race between Eric Adams, Kathryn Garcia and Maya Wiley, and the winner will hinge on absentee ballots. Here’s what to know.","['Elections, Mayors', 'Absentee Voting', 'Ranked-Choice Voting', 'Voting and Voters', 'Primaries and Caucuses']"
"Labour Holds On to U.K. Parliament Seat, Easing Pressure on Its Leader",2021-07-02,article,https://www.nytimes.com/2021/07/02/world/europe/labor-by-election-victory-batley-and-spen.html,"The election this week of the sister of Jo Cox, a lawmaker who was killed in 2016, was seen as a victory for Labour’s leader in a region where Prime Minister Boris Johnson’s Conservatives had made big inroads.","['Elections', 'Politics and Government', 'Legislatures and Parliaments']"
Australia’s Path Out of the Pandemic: Will It Make You Scream With Anger or Joy?,2021-07-02,article,https://www.nytimes.com/2021/07/02/world/australia/australia-coronavirus-covid-19.html,The prime minister has finally acknowledged that Australia will eventually have to learn to live with Covid.,"['Politics and Government', 'Vaccination and Immunization', 'Travel Warnings', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']"
"U.S. Leaves Its Last Afghan Base, Effectively Ending Operations",2021-07-02,article,https://www.nytimes.com/2021/07/02/world/asia/afghanistan-bagram-us-withdrawal.html,"With little fanfare, Bagram Air Base — once the military’s nerve center — was handed over to the Afghans, after nearly 20 years of waging war from the hub.","['Afghanistan War (2001- )', 'United States Defense and Military Forces', 'Military Bases and Installations', 'Defense and Military Forces', 'United States International Relations', 'United States Politics and Government']"
"Snap Out of It, America!",2021-07-02,article,https://www.nytimes.com/2021/07/02/opinion/america-july-4-ideas.html,A new series from Times Opinion exploring bold ideas to revitalize and renew the American experiment.,"['United States Politics and Government', 'History (Academic Subject)']"
On the Scene: A Turnabout in the Tigray War,2021-07-02,multimedia,https://www.nytimes.com/interactive/2021/07/02/world/africa/ethiopia-tigray-war.html,"We were in northern Ethiopia this week when residents poured into the streets of Mekelle, the capital of the Tigray region, to celebrate an unexpected military victory.","['War and Armed Conflicts', 'Defense and Military Forces']"
"The New York Times News Quiz, July 2, 2021",2021-07-02,multimedia,https://www.nytimes.com/interactive/2021/07/02/briefing/news-quiz-heat-wave-supreme-court-donald-rumsfeld.html,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,[]
Wilco’s Jeff Tweedy Wants You to Be Bad at Something. It’s for Your Own Good.,2021-07-02,article,https://www.nytimes.com/2021/07/02/opinion/ezra-klein-podcast-jeff-tweedy.html,"A musician’s guide to building a stress-free, nourishing creative practice.","['Creativity', 'Pop and Rock Music', 'Books and Literature']"
"On the Beach, a ‘Surprise of a Lifetime’",2021-07-02,article,https://www.nytimes.com/2021/07/02/style/kerry-morrison-will-whiston-wedding.html,"Will Whiston proposed to Dr. Kerry Morrison at her family’s house on the beach in Connecticut two years ago, just after she had finished a 24-hour hospital shift.",['Weddings and Engagements']
A Juneteenth Wedding for Two Community Activists,2021-07-02,article,https://www.nytimes.com/2021/07/02/style/whitney-jean-troy-alim-ii-wedding.html,Whitney Jean and Troy Alim II fell in love after meeting at a voter-registration drive in Chicago about five years ago.,['Weddings and Engagements']
Falling in Love While Navigating Grief,2021-07-02,article,https://www.nytimes.com/2021/07/02/style/caitlin-fitzmaurice-richard-thompson-wedding.html,Caitlin Fitzmaurice and Richard Thompson met a few months after Ms. Fitzmaurice’s mother died. Their relationship soon became a reminder that joy can be found amid sorrow.,['Weddings and Engagements']
What Should Doctors Do When We Experience a Miracle?,2021-07-02,article,https://www.nytimes.com/2021/07/02/opinion/doctor-death-covid-miracle.html,"As a critical-care doctor, I become nervous at the idea of miracles. Yet one of my patients survived Covid despite incredible odds. ","['Medicine and Health', 'Doctors', 'Life-Sustaining Support Systems, Withdrawal Of', 'Coronavirus (2019-nCoV)']"
"To Unite a Divided America, Make People Work for It",2021-07-02,article,https://www.nytimes.com/2021/07/02/opinion/compulsory-national-service-america.html,"Repairing our nation’s problems will take work, but building blocks exist. A good foundation would be a mandatory national service program.","['National Service', 'Volunteers and Community Service']"
One Buyer Takes Two Full-Floor Apartments at 220 Central Park South,2021-07-02,article,https://www.nytimes.com/2021/07/02/realestate/one-buyer-takes-two-full-floor-apartments-at-220-central-park-south.html,"The units, on the 60th and 61st floors, sold for a combined $157.5 million, the biggest residential transaction so far in 2021.","['Real Estate and Housing (Residential)', 'Luxury Goods and Services']"
A Bug’s Second Life,2021-07-02,article,https://www.nytimes.com/2021/07/02/style/cicada-jewelry-wings.html,One jeweler’s quest to make earrings from the humble cicada.,"['Jewels and Jewelry', 'Cicadas (Insects)', 'Museums']"
A Christmas Wish for a ‘Once-in-a-Lifetime’ Love Comes True,2021-07-02,article,https://www.nytimes.com/2021/07/02/style/jillian-mariutti-david-nieder-wedding.html,"Jillian Mariutti and David Nieder met on the dating app the League in December 2018, a week after Ms. Mariutti wrote a letter to Santa.",['Weddings and Engagements']
Higher Inflation Ahead? Maybe. But Don’t Even Try to Predict It.,2021-07-02,article,https://www.nytimes.com/2021/07/02/business/inflation-markets-predict-economy.html,"Consumers, economists and bond traders often attempt to forecast inflation, but we really are walking in the dark.","['Inflation (Economics)', 'Stocks and Bonds', 'Content Type: Service', 'Asset Allocation (Personal Finances)', 'Consumer Price Index', 'Research']"
