Date,Open,High,Low,Close,Negativity,Positivity
12/7/2021,"1,727.20","1,727.80","1,726.70","1,727.20",10.44,14.04
12/8/2021,"1,662.10","1,662.60","1,661.70","1,662.10",12.41,11.87
12/9/2021,"1,730.90","1,731.40","1,730.40","1,730.90",12.93,16.95
1/3/2022,"1,686.80","1,687.30","1,686.20","1,686.80",7.66,9.51
1/4/2022,"1,677.30","1,677.90","1,676.70","1,677.20",11.75,9.35
1/5/2022,"1,671.10","1,671.70","1,670.40","1,671.00",11.26,10.80
1/6/2022,"1,542.30","1,543.00","1,541.60","1,542.20",9.45,8.77
1/7/2022,"1,585.60","1,586.10","1,585.00","1,585.50",12.10,15.12
1/10/2022,"1,576.80","1,577.70","1,576.00","1,576.90",9.83,10.54
1/11/2022,"1,651.20","1,652.00","1,650.50","1,651.30",11.25,11.02
1/12/2022,"1,643.30","1,643.80","1,642.70","1,643.20",7.33,11.65
1/13/2022,"1,623.30","1,623.90","1,622.60","1,623.20",11.02,13.78
1/14/2022,"1,593.10","1,593.80","1,592.50","1,593.10",11.21,14.76
1/18/2022,"1,520.90","1,521.60","1,520.30","1,520.90",9.27,13.30
1/19/2022,"1,542.40","1,543.00","1,541.70","1,542.40",12.60,13.10
1/20/2022,"1,425.60","1,426.30","1,424.90","1,425.50",9.79,12.89
1/21/2022,"1,315.70","1,316.60","1,314.70","1,315.60",13.14,13.86
1/24/2022,"1,314.70","1,316.20","1,313.20","1,314.70",9.00,10.09
1/25/2022,"1,353.00","1,354.10","1,351.90","1,352.90",12.54,13.83
1/26/2022,"1,291.10","1,292.20","1,290.00","1,291.00",10.05,11.27
1/27/2022,"1,324.50","1,325.40","1,323.50","1,324.50",10.49,15.34
1/28/2022,"1,364.20","1,365.10","1,363.40","1,364.30",12.68,14.64
1/31/2022,"1,364.40","1,365.10","1,363.70","1,364.40",8.03,9.69
2/1/2022,"1,490.30","1,491.20","1,489.10","1,490.40",10.63,14.73
2/2/2022,"1,538.10","1,539.40","1,537.20","1,538.10",10.87,15.75
2/3/2022,"1,462.70","1,464.20","1,460.30","1,462.80",11.82,14.72
2/4/2022,"1,536.90","1,538.10","1,535.80","1,536.90",14.76,15.63
2/7/2022,"1,413.50","1,414.20","1,412.60","1,413.40",8.74,10.57
2/8/2022,"1,346.50","1,347.20","1,345.80","1,346.50",14.00,14.24
2/9/2022,"1,356.60","1,357.10","1,356.00","1,356.60",10.26,12.75
2/10/2022,"1,404.00","1,404.60","1,403.20","1,403.90",15.63,19.77
2/11/2022,"1,403.70","1,404.50","1,402.90","1,403.60",9.83,19.15
2/14/2022,"1,373.50","1,374.40","1,372.80","1,373.60",9.90,14.33
2/15/2022,"1,373.50","1,373.90","1,373.00","1,373.40",9.28,14.26
2/16/2022,"1,416.80","1,417.40","1,416.20","1,416.80",12.13,16.57
2/17/2022,"1,414.20","1,414.80","1,413.70","1,414.20",12.12,13.85
2/18/2022,"1,349.40","1,350.00","1,348.70","1,349.30",13.91,15.23
2/22/2022,"1,325.00","1,325.70","1,324.20","1,325.00",9.47,12.31
2/23/2022,"1,288.10","1,288.70","1,287.40","1,288.00",11.70,10.73
2/24/2022,"1,296.40","1,297.50","1,295.40","1,296.60",15.79,15.48
2/25/2022,"1,376.90","1,377.60","1,376.20","1,376.90",14.74,18.05
2/28/2022,"1,399.80","1,400.60","1,399.10","1,399.80",8.20,8.93
3/1/2022,"1,419.10","1,419.70","1,418.40","1,419.10",16.43,13.74
3/2/2022,"1,414.40","1,415.10","1,413.80","1,414.40",12.59,15.24
3/3/2022,"1,384.80","1,385.40","1,384.10","1,384.70",13.29,16.53
3/4/2022,"1,352.20","1,353.00","1,351.50","1,352.20",12.79,14.50
3/7/2022,"1,282.30","1,283.10","1,281.50","1,282.20",9.53,9.49
3/8/2022,"1,278.90","1,280.00","1,277.70","1,278.80",10.90,11.23
3/9/2022,"1,427.70","1,428.70","1,426.70","1,427.80",11.98,10.30
3/10/2022,"1,463.00","1,463.90","1,462.20","1,463.00",13.32,11.78
3/11/2022,"1,356.90","1,357.40","1,356.20","1,356.80",15.64,16.90
3/14/2022,"1,296.80","1,297.50","1,296.00","1,296.70",10.60,9.97
3/15/2022,"1,346.40","1,347.10","1,345.70","1,346.50",11.40,11.07
3/16/2022,"1,325.50","1,326.20","1,324.80","1,325.60",14.00,9.35
3/17/2022,"1,416.70","1,417.40","1,416.10","1,416.80",13.10,12.60
3/18/2022,"1,451.90","1,452.50","1,451.30","1,451.90",13.02,13.21
3/21/2022,"1,464.20","1,464.90","1,463.50","1,464.20",9.01,11.07
